OBJECTID,sa1no,metroariac,metroarian,ma_edu,ma_edu_n,ma_fpost,ma_fpost_n,ma_hlth,ma_hlth_n,ma_ptrans,ma_ptransn,ma_shop,ma_shop_n,ucl_code,ucl_name,Shape_Leng,Shape_Area,Suburb_Name
22271,31106133628,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,2,High Accessibility,301001,Brisbane,0.011791217,7.96409E-06,Woodridge
22272,31106133629,3,Moderate Accessibility,3,Moderate Accessibility,1,Very High Accessibility,4,Low Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.018206824,1.39913E-05,Woodridge
22273,31106133630,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.013129587,1.04484E-05,Woodridge
22274,31106133631,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.016689681,1.12216E-05,Woodridge
22275,31302136401,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.422675147,0.001699926,Burpengary - East
22276,31302136402,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,301001,Brisbane,0.033141472,4.93708E-05,Burpengary - East
22277,31302136403,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,301001,Brisbane,0.032507418,5.1075E-05,Burpengary - East
22278,31302136404,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.050083501,6.0538E-05,Burpengary - East
22279,31302136405,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,3,Moderate Accessibility,301001,Brisbane,0.082779716,0.000136697,Burpengary - East
22280,31302136406,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.05669899,0.000160477,Burpengary - East
22281,31302136407,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,3,Moderate Accessibility,301001,Brisbane,0.030163895,4.44924E-05,Burpengary - East
22282,31302136408,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,3,Moderate Accessibility,301001,Brisbane,0.030303284,4.77382E-05,Burpengary - East
22283,31302136409,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.078483286,0.000166767,Burpengary - East
22284,31302136410,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.022942151,2.74167E-05,Burpengary - East
22285,31302136501,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.018169947,1.41841E-05,Caboolture
22286,31302136502,1,Very High Accessibility,1,Very High Accessibility,1,Very High Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.019800043,1.52999E-05,Caboolture
22287,31302136503,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.014654969,1.08817E-05,Caboolture
22288,31302136504,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.021643948,1.66649E-05,Caboolture
22289,31302136505,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.019227535,1.93713E-05,Caboolture
22290,31302136506,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.034181381,3.33295E-05,Caboolture
22291,31302136507,3,Moderate Accessibility,2,High Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.074690133,0.000133336,Caboolture
22292,31302136508,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,5,Limited Accessibility,301001,Brisbane,0.103957806,0.000371595,Caboolture
22293,31302136509,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,5,Limited Accessibility,301001,Brisbane,0.046387081,0.000122805,Caboolture
22294,31302136510,5,Limited Accessibility,3,Moderate Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,5,Limited Accessibility,301001,Brisbane,0.07860844,0.000229054,Caboolture
22295,31302136511,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.038463453,6.7535E-05,Caboolture
22296,31302136512,1,Very High Accessibility,1,Very High Accessibility,1,Very High Accessibility,1,Very High Accessibility,1,Very High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.024971438,2.94547E-05,Caboolture
22297,31302136513,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.048531079,7.87196E-05,Caboolture
22298,31302136514,2,High Accessibility,2,High Accessibility,4,Low Accessibility,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.01837961,1.40539E-05,Caboolture
22299,31302136515,3,Moderate Accessibility,2,High Accessibility,4,Low Accessibility,2,High Accessibility,1,Very High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.021105378,1.89862E-05,Caboolture
22300,31302136516,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,2,High Accessibility,5,Limited Accessibility,301001,Brisbane,0.042170444,8.28802E-05,Caboolture
22301,31302136517,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.052544536,8.08214E-05,Caboolture
22302,31302136518,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,4,Low Accessibility,3,Moderate Accessibility,301001,Brisbane,0.054119992,9.94095E-05,Caboolture
22303,31302136519,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,3,Moderate Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.031229448,3.52238E-05,Caboolture
22304,31302136520,3,Moderate Accessibility,1,Very High Accessibility,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,4,Low Accessibility,301001,Brisbane,0.018931119,2.10831E-05,Caboolture
22305,31302136521,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,301001,Brisbane,0.211801239,0.002247785,Caboolture
22306,31302136522,5,Limited Accessibility,5,Limited Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,5,Limited Accessibility,301001,Brisbane,0.092351338,0.00038322,Caboolture
22307,31302136523,5,Limited Accessibility,3,Moderate Accessibility,5,Limited Accessibility,3,Moderate Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.06758029,0.000186615,Caboolture
22308,31302136524,5,Limited Accessibility,3,Moderate Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,5,Limited Accessibility,301001,Brisbane,0.066982042,0.000222926,Caboolture
22309,31302136525,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,301001,Brisbane,0.082060619,0.00032656,Caboolture
22310,31302136527,5,Limited Accessibility,3,Moderate Accessibility,5,Limited Accessibility,3,Moderate Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.0829619,0.000265721,Caboolture
22311,31302136528,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.019216408,1.37216E-05,Caboolture
22312,31302136529,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.074128688,0.000200138,Caboolture
22313,31302136530,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.020240399,1.60801E-05,Caboolture
22314,31302136531,4,Low Accessibility,2,High Accessibility,4,Low Accessibility,3,Moderate Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.042960197,7.7841E-05,Caboolture
22315,31302136532,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.056032632,7.89972E-05,Caboolture
22316,31302136533,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.017591371,1.60125E-05,Caboolture
22317,31302136534,3,Moderate Accessibility,2,High Accessibility,4,Low Accessibility,1,Very High Accessibility,4,Low Accessibility,3,Moderate Accessibility,301001,Brisbane,0.027288413,4.2332E-05,Caboolture
22318,31302136535,2,High Accessibility,1,Very High Accessibility,4,Low Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.026899122,4.27735E-05,Caboolture
22319,31302136536,2,High Accessibility,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.011088509,7.63268E-06,Caboolture
22320,31302136537,2,High Accessibility,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.024013692,2.50649E-05,Caboolture
22321,31302136538,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.035556743,5.18716E-05,Caboolture
22322,31302136539,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.017444567,1.73425E-05,Caboolture
22323,31302136540,2,High Accessibility,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.022059122,2.07958E-05,Caboolture
22324,31302136541,2,High Accessibility,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.019527583,1.73148E-05,Caboolture
22325,31302136542,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.026461167,2.78525E-05,Caboolture
22326,31302136543,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.028327969,4.54647E-05,Caboolture
22327,31302136544,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,301001,Brisbane,0.06623586,0.000106671,Caboolture
22328,31302136545,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.031570622,3.18492E-05,Caboolture
22329,31302136546,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.023857479,2.99366E-05,Caboolture
22330,31302136547,2,High Accessibility,1,Very High Accessibility,3,Moderate Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.026880857,3.35384E-05,Caboolture
22331,31302136548,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.021738772,1.89222E-05,Caboolture
22332,31302136601,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.018567111,2.01045E-05,Caboolture - South
22333,31302136602,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.013272863,1.10456E-05,Caboolture - South
22334,31302136603,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.014878415,1.30416E-05,Caboolture - South
22335,31302136604,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,301001,Brisbane,0.041370246,6.80389E-05,Caboolture - South
22336,31302136605,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.019021369,2.07754E-05,Caboolture - South
22337,31302136606,2,High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.016318997,1.45515E-05,Caboolture - South
22338,31302136607,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.031573225,4.11464E-05,Caboolture - South
22339,31302136608,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.028952712,3.8621E-05,Caboolture - South
22340,31302136609,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.020232528,2.31983E-05,Caboolture - South
22341,31302136610,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.019190006,1.45864E-05,Caboolture - South
22342,31302136611,2,High Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,2,High Accessibility,2,High Accessibility,301001,Brisbane,0.015426693,1.21152E-05,Caboolture - South
22343,31302136612,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,2,High Accessibility,3,Moderate Accessibility,2,High Accessibility,301001,Brisbane,0.046995463,6.43841E-05,Caboolture - South
22344,31302136613,2,High Accessibility,2,High Accessibility,2,High Accessibility,1,Very High Accessibility,4,Low Accessibility,2,High Accessibility,301001,Brisbane,0.029616529,4.41797E-05,Caboolture - South
22345,31302136614,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.025234652,2.7854E-05,Caboolture - South
22346,31302136615,4,Low Accessibility,4,Low Accessibility,5,Limited Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,301001,Brisbane,0.030947547,2.88353E-05,Caboolture - South
22347,31302136616,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.019170968,1.90993E-05,Caboolture - South
22348,31302136617,4,Low Accessibility,4,Low Accessibility,4,Low Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,301001,Brisbane,0.018285542,2.07983E-05,Caboolture - South
22349,31302136618,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,301001,Brisbane,0.022479742,2.81014E-05,Caboolture - South
22350,31302136619,3,Moderate Accessibility,3,Moderate Accessibility,4,Low Accessibility,4,Low Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.023591183,1.99497E-05,Caboolture - South
22351,31302136620,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,3,Moderate Accessibility,2,High Accessibility,3,Moderate Accessibility,301001,Brisbane,0.024604294,2.07438E-05,Caboolture - South
